Time,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/rf_ext/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/ibuf/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/csr/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/div/
670883,640000.0,140000.0,46900.0,66400.0,-100.0
670885,740000.0,140700.0,98200.0,133000.0,11400.0
670887,720000.0,150000.0,76000.0,56400.0,11900.0
670889,890000.0,102700.0,177300.0,56000.0,-100.0
670891,1320000.0,63600.0,50600.0,79900.0,0.0
670893,960000.0,216500.0,151300.0,77700.0,-300.0
670895,790000.0,94200.0,55900.0,183600.0,10700.0
670897,710000.0,142200.0,117700.0,38600.0,11800.0
670899,760000.0,118000.0,63000.0,92600.0,14700.0
670901,610000.0,105500.0,79000.0,69100.0,8300.0
670903,720000.0,104900.0,59700.0,164900.0,9200.0
670905,820000.0,143400.0,100900.0,50200.0,500.0
670907,1320000.0,252000.0,209200.0,61500.0,-100.0
670909,2470000.0,239500.0,316700.0,54300.0,-100.0
670911,2380000.0,260200.0,223800.0,169300.0,100.0
670913,2270000.0,355600.0,147500.0,128400.0,-500.0
670915,1040000.0,157500.0,108900.0,296800.0,100.0
670917,1310000.0,235100.0,217400.0,191800.0,-100.0
670919,830000.0,194200.0,103100.0,76800.0,500.0
670921,1330000.0,393800.0,269500.0,136700.0,0.0
670923,1030000.0,245000.0,81000.0,162500.0,-200.0
670925,1720000.0,408300.0,260400.0,143500.0,-200.0
670927,1590000.0,390100.0,230700.0,96600.0,-500.0
670929,920000.0,183200.0,41900.0,143900.0,-100.0
670931,1090000.0,375700.0,137000.0,289100.0,-100.0
670933,1170000.0,300800.0,107600.0,16100.0,4600.0
670935,1450000.0,270500.0,168900.0,25300.0,-100.0
670939,1170000.0,238800.0,151600.0,53300.0,2500.0
670941,1320000.0,315700.0,160300.0,98000.0,600.0
670943,1480000.0,262200.0,267300.0,114300.0,21900.0
670945,1530000.0,278400.0,255600.0,71400.0,41200.0
670947,840000.0,174100.0,85500.0,82900.0,3100.0
670949,1610000.0,326500.0,234200.0,176800.0,-200.0
670951,1610000.0,374700.0,228000.0,240100.0,-100.0
670953,920000.0,286500.0,116800.0,83600.0,-100.0
670955,1440000.0,326500.0,205400.0,194500.0,600.0
670957,740000.0,195900.0,88600.0,28000.0,-1200.0
670959,1500000.0,373000.0,271200.0,270400.0,0.0
670963,2010000.0,227100.0,270000.0,48100.0,3700.0
670965,930000.0,177000.0,37500.0,287800.0,-100.0
670967,1320000.0,253300.0,264400.0,270600.0,-200.0
670969,1000000.0,240600.0,151600.0,40800.0,-100.0
670971,1460000.0,260100.0,218600.0,260900.0,2900.0
670975,1500000.0,301400.0,277900.0,328500.0,0.0
670979,1940000.0,169500.0,274500.0,44600.0,3100.0
670981,880000.0,137800.0,41100.0,286500.0,-100.0
670983,1300000.0,245100.0,258700.0,270300.0,-200.0
670985,1000000.0,249200.0,147400.0,29200.0,-100.0
670987,1520000.0,265000.0,215700.0,263900.0,2900.0
670991,1510000.0,328700.0,275200.0,322200.0,0.0
670995,1950000.0,169000.0,273200.0,45000.0,3100.0
670997,910000.0,133800.0,40600.0,291300.0,-100.0
670999,1370000.0,241100.0,261600.0,274500.0,-300.0
671001,1020000.0,254900.0,150200.0,29400.0,-100.0
671003,1570000.0,261700.0,215500.0,263900.0,2900.0
671007,1560000.0,320600.0,279500.0,332000.0,0.0
671011,1990000.0,172300.0,268800.0,42000.0,3000.0
671013,950000.0,133800.0,41100.0,300100.0,-100.0
671015,1380000.0,236500.0,259900.0,279900.0,-300.0
671017,1030000.0,253200.0,151900.0,30900.0,-100.0
671019,1600000.0,262000.0,218000.0,267200.0,3100.0
671023,1550000.0,337800.0,279100.0,318900.0,0.0
671027,2020000.0,171500.0,279800.0,45700.0,3200.0
671029,940000.0,136900.0,46300.0,284700.0,-100.0
671031,1330000.0,141800.0,180500.0,286500.0,-300.0
671033,1460000.0,207300.0,232200.0,28900.0,7400.0
671035,1430000.0,186500.0,234700.0,213900.0,1800.0
671039,570000.0,217100.0,119200.0,21300.0,700.0
671043,820000.0,136900.0,85500.0,8300.0,-1400.0
671047,2150000.0,223700.0,295300.0,142500.0,-800.0
671049,2010000.0,202800.0,272900.0,46300.0,2300.0
671051,940000.0,158900.0,39700.0,285600.0,-100.0
671053,1370000.0,249500.0,270300.0,280000.0,-300.0
671055,1020000.0,240900.0,159900.0,35000.0,-100.0
671057,1510000.0,261300.0,221400.0,255700.0,2900.0
671059,1090000.0,144600.0,91200.0,40300.0,-700.0
671061,1560000.0,329700.0,279300.0,326000.0,0.0
671063,2130000.0,188400.0,304200.0,121500.0,-100.0
671065,2090000.0,171800.0,306300.0,45400.0,3100.0
671067,1010000.0,137400.0,73700.0,284300.0,-100.0
671069,1540000.0,240500.0,309800.0,282100.0,-400.0
671071,1070000.0,259900.0,158600.0,36400.0,-100.0
671073,1650000.0,277300.0,222800.0,254800.0,3100.0
671075,1100000.0,149300.0,91300.0,40700.0,-700.0
671077,1550000.0,286000.0,280100.0,338700.0,0.0
671079,2130000.0,196700.0,297200.0,153600.0,0.0
671081,1990000.0,183100.0,286400.0,47700.0,3100.0
671083,960000.0,142000.0,47200.0,304300.0,-100.0
671085,1420000.0,240400.0,272100.0,289700.0,-300.0
671087,1070000.0,251500.0,166100.0,36800.0,-100.0
671091,1080000.0,146700.0,95900.0,42100.0,-700.0
671093,1530000.0,304200.0,281300.0,318400.0,0.0
671095,2050000.0,198700.0,304600.0,131800.0,-100.0
671097,2000000.0,177400.0,275300.0,56900.0,3200.0
671099,950000.0,138800.0,48600.0,282500.0,-100.0
671101,1350000.0,233600.0,281600.0,259500.0,-300.0
671103,1050000.0,241000.0,166600.0,31000.0,-100.0
671107,1100000.0,148500.0,96300.0,39400.0,-600.0
671109,1530000.0,311100.0,281900.0,332400.0,0.0
671111,2070000.0,200100.0,295600.0,134900.0,0.0
671113,1980000.0,177400.0,277400.0,45600.0,3200.0
671115,920000.0,140400.0,51200.0,288900.0,-100.0
671117,1320000.0,242900.0,274300.0,272300.0,-200.0
671119,1050000.0,238200.0,162400.0,33900.0,-100.0
671123,1100000.0,148100.0,98000.0,39900.0,-600.0
671125,1540000.0,319300.0,283700.0,326100.0,0.0
671127,1990000.0,195900.0,301200.0,120800.0,-100.0
671131,950000.0,138800.0,48800.0,300200.0,-100.0
671133,1350000.0,240900.0,278800.0,279400.0,-200.0
671135,1050000.0,237900.0,168400.0,31100.0,-100.0
671139,1120000.0,146800.0,98300.0,40800.0,-700.0
671141,1580000.0,327600.0,280800.0,337000.0,0.0
671143,2130000.0,198800.0,298400.0,145900.0,0.0
671145,1950000.0,178100.0,269700.0,44600.0,3100.0
671147,970000.0,138500.0,48500.0,299300.0,-100.0
671149,1400000.0,238400.0,278700.0,287700.0,-300.0
671151,1040000.0,239400.0,166000.0,35200.0,-100.0
671155,1080000.0,146700.0,95900.0,43600.0,-700.0
671157,1550000.0,332600.0,280800.0,323300.0,0.0
671159,2040000.0,198900.0,298700.0,122700.0,-100.0
671163,950000.0,137400.0,50100.0,287000.0,-100.0
671165,1460000.0,240800.0,276500.0,277100.0,-400.0
671167,1070000.0,249300.0,164600.0,33400.0,-100.0
671171,1130000.0,146100.0,97100.0,41700.0,-700.0
671173,1570000.0,330000.0,280200.0,336100.0,0.0
671175,2090000.0,195000.0,297900.0,138100.0,-100.0
671179,950000.0,139000.0,52200.0,286800.0,-100.0
671181,1450000.0,245800.0,284500.0,292100.0,-300.0
671183,1070000.0,243700.0,170300.0,33700.0,-100.0
671187,1110000.0,145900.0,97700.0,39800.0,-600.0
671189,1560000.0,316300.0,285900.0,334700.0,0.0
671191,2170000.0,200400.0,300700.0,122100.0,-100.0
671195,990000.0,141900.0,51200.0,291600.0,-100.0
671197,1450000.0,257200.0,281000.0,291300.0,-300.0
671199,1130000.0,251400.0,169500.0,33200.0,-100.0
671203,1150000.0,147400.0,98300.0,38600.0,-700.0
671205,1630000.0,337800.0,285200.0,355000.0,0.0
671207,2250000.0,207800.0,299700.0,166200.0,100.0
671209,2070000.0,185300.0,280600.0,45800.0,3100.0
671211,1020000.0,138500.0,61900.0,308300.0,-100.0
671213,1430000.0,239200.0,286400.0,296700.0,-200.0
671215,1120000.0,254900.0,173900.0,36000.0,-100.0
671219,1090000.0,151400.0,93800.0,40600.0,-600.0
671221,1570000.0,324200.0,283700.0,320200.0,0.0
671223,2070000.0,209000.0,297700.0,127200.0,-100.0
671227,950000.0,135100.0,49900.0,280900.0,-100.0
671229,1390000.0,237900.0,273100.0,261500.0,-300.0
671231,1090000.0,249300.0,170000.0,31700.0,-100.0
671235,1120000.0,148700.0,97100.0,40400.0,-700.0
671237,1560000.0,331500.0,278400.0,328000.0,0.0
671239,2090000.0,212200.0,299700.0,137900.0,0.0
671243,950000.0,136100.0,47300.0,284500.0,-100.0
671245,1390000.0,239400.0,278900.0,278700.0,-300.0
671247,1090000.0,251000.0,168500.0,34200.0,-100.0
671251,1120000.0,148800.0,96100.0,40400.0,-700.0
671253,1510000.0,280000.0,276500.0,323800.0,0.0
671255,2020000.0,209000.0,292300.0,119400.0,-100.0
671259,940000.0,135400.0,47400.0,290900.0,-100.0
671261,1350000.0,239500.0,276700.0,274500.0,-200.0
671263,1070000.0,238900.0,168100.0,31700.0,-100.0
671267,1130000.0,145500.0,96500.0,41200.0,-600.0
671269,1550000.0,289200.0,283200.0,335400.0,0.0
671271,2130000.0,207800.0,293400.0,143800.0,0.0
671275,930000.0,132800.0,41800.0,294400.0,-100.0
671277,1360000.0,241900.0,269300.0,290400.0,-300.0
671279,740000.0,236500.0,161400.0,31300.0,-100.0
671281,1090000.0,256000.0,228200.0,211700.0,-100.0
671283,810000.0,283800.0,194900.0,16500.0,-100.0
671285,1430000.0,265300.0,223500.0,24800.0,7200.0
671287,2420000.0,343400.0,278000.0,35100.0,3600.0
671291,2690000.0,349900.0,174400.0,435500.0,-800.0
671293,1790000.0,408100.0,225500.0,442000.0,-500.0
671295,650000.0,236400.0,135800.0,70100.0,-400.0
671297,2220000.0,363600.0,224100.0,8800.0,200.0
671299,1630000.0,287100.0,223900.0,7400.0,20500.0
671303,870000.0,174200.0,103600.0,176200.0,0.0
671305,1600000.0,255200.0,206500.0,130700.0,42800.0
671307,1810000.0,424400.0,218800.0,58800.0,1300.0
671309,1570000.0,311900.0,203100.0,82600.0,-600.0
671311,1730000.0,248300.0,241600.0,225300.0,700.0
671313,2070000.0,266100.0,175800.0,184800.0,0.0
671315,1880000.0,219000.0,125800.0,227100.0,3600.0
671317,2110000.0,298200.0,220800.0,326600.0,4200.0
671319,1950000.0,243900.0,146000.0,309400.0,200.0
671321,1440000.0,346100.0,192600.0,286900.0,-100.0
671323,1580000.0,315000.0,272200.0,246000.0,-200.0
671325,2400000.0,377500.0,230600.0,148400.0,-400.0
671327,2410000.0,355900.0,282300.0,209200.0,-400.0
671329,1970000.0,337900.0,198300.0,258900.0,4300.0
671331,2000000.0,388500.0,229600.0,208200.0,1400.0
671333,1710000.0,446500.0,208700.0,184100.0,3000.0
671335,1460000.0,300100.0,205200.0,97200.0,-400.0
671337,2290000.0,388800.0,216900.0,205500.0,-600.0
671339,1770000.0,221000.0,104000.0,212800.0,0.0
671341,1520000.0,350200.0,241700.0,237600.0,-300.0
671343,1600000.0,645600.0,264100.0,217500.0,-200.0
671347,590000.0,272400.0,130200.0,21100.0,-100.0
671351,1550000.0,205900.0,98000.0,29600.0,0.0
671355,1610000.0,422500.0,139500.0,220900.0,100.0
671357,1770000.0,275000.0,81000.0,33200.0,-300.0
671359,2410000.0,331600.0,208200.0,241600.0,-200.0
671361,2510000.0,378600.0,224100.0,270500.0,-300.0
671363,2240000.0,278900.0,237600.0,175300.0,-200.0
671365,1750000.0,216500.0,76500.0,220600.0,7000.0
671367,1680000.0,318800.0,102000.0,196200.0,12900.0
671369,1390000.0,295400.0,234300.0,202600.0,112300.0
671371,1360000.0,222600.0,205200.0,133000.0,253300.0
671373,1120000.0,181200.0,100200.0,77900.0,377100.0
671375,1690000.0,397000.0,229200.0,145800.0,297800.0
671377,1460000.0,407300.0,207500.0,94100.0,4200.0
671379,1050000.0,341200.0,113700.0,50300.0,-600.0
671381,1080000.0,276500.0,223000.0,159200.0,-400.0
671383,1080000.0,195200.0,116900.0,51000.0,7400.0
671385,1560000.0,406600.0,254000.0,37200.0,13000.0
671387,1670000.0,454500.0,305200.0,149700.0,-800.0
671389,1390000.0,332800.0,187600.0,151100.0,-800.0
671391,910000.0,212100.0,51100.0,105800.0,300.0
671393,1590000.0,428300.0,230800.0,147300.0,-200.0
671395,1520000.0,311000.0,222500.0,112800.0,4300.0
671397,1090000.0,217600.0,179100.0,24400.0,2500.0
671399,1620000.0,345300.0,248300.0,235500.0,-300.0
671401,960000.0,222000.0,95100.0,179900.0,-300.0
671403,1830000.0,398500.0,268800.0,182100.0,100.0
671405,1730000.0,291100.0,246800.0,169100.0,-300.0
671407,1680000.0,332400.0,316800.0,93900.0,-300.0
671409,2670000.0,385700.0,259300.0,252100.0,700.0
671411,2470000.0,355600.0,217500.0,199700.0,0.0
671413,1690000.0,392200.0,200200.0,187500.0,-200.0
671415,1780000.0,481600.0,238500.0,223400.0,0.0
671417,1300000.0,423500.0,131400.0,166500.0,-200.0
671419,1590000.0,456900.0,215000.0,171800.0,-100.0
671421,1770000.0,431100.0,238900.0,24200.0,-100.0
671423,1760000.0,345300.0,270500.0,158300.0,0.0
671427,2570000.0,323000.0,158000.0,215800.0,-400.0
671429,1480000.0,286700.0,156100.0,215100.0,-100.0
671431,1290000.0,291800.0,189800.0,195800.0,700.0
671433,1000000.0,210100.0,221900.0,85900.0,-700.0
671435,880000.0,222300.0,136800.0,73300.0,-100.0
671437,870000.0,183500.0,258800.0,109100.0,-200.0
671439,980000.0,330200.0,279800.0,106000.0,0.0
671441,540000.0,169600.0,160300.0,13800.0,-100.0
671443,850000.0,304000.0,134000.0,82800.0,-100.0
671445,890000.0,226700.0,214500.0,63900.0,-100.0
671447,1250000.0,402600.0,148900.0,142100.0,200.0
671449,1300000.0,269400.0,207500.0,130400.0,-100.0
671451,1570000.0,334800.0,216000.0,104300.0,400.0
671453,1010000.0,250900.0,167200.0,109100.0,-300.0
671455,1050000.0,273900.0,246500.0,198800.0,-200.0
671457,880000.0,245300.0,148000.0,57800.0,0.0
671459,1010000.0,230100.0,238700.0,87500.0,-200.0
671461,1170000.0,374300.0,211300.0,136900.0,9900.0
671463,890000.0,208800.0,136400.0,120500.0,10000.0
671465,920000.0,221200.0,162400.0,64700.0,200.0
671467,1200000.0,234400.0,199000.0,132600.0,4500.0
671469,1350000.0,163500.0,208100.0,87600.0,200.0
671471,930000.0,188400.0,111600.0,54700.0,6300.0
671473,1300000.0,371300.0,177800.0,211200.0,13300.0
671475,860000.0,179100.0,85500.0,142700.0,12700.0
671477,780000.0,196500.0,176200.0,51600.0,-100.0
671479,1210000.0,197800.0,197400.0,101600.0,-500.0
671481,1730000.0,364600.0,306400.0,61300.0,200.0
671483,1600000.0,283100.0,231800.0,71300.0,-300.0
671485,1590000.0,273200.0,179700.0,61900.0,-100.0
671487,1650000.0,254300.0,200500.0,293000.0,-100.0
671489,550000.0,158600.0,25200.0,155200.0,-300.0
671491,1250000.0,226600.0,187700.0,36700.0,3700.0
671493,1030000.0,278700.0,168100.0,17200.0,1800.0
671495,600000.0,146500.0,33100.0,112100.0,-100.0
671499,930000.0,128300.0,183400.0,15200.0,-200.0
671501,580000.0,65500.0,28000.0,153600.0,-300.0
671503,1400000.0,209300.0,238000.0,145000.0,100.0
671505,1370000.0,189300.0,227000.0,23200.0,700.0
671507,1670000.0,203000.0,251300.0,169900.0,-300.0
671511,1900000.0,225900.0,213600.0,313200.0,4600.0
671513,1960000.0,276000.0,250600.0,239800.0,2600.0
671515,1690000.0,366700.0,212700.0,199500.0,3200.0
671517,1510000.0,337000.0,186500.0,92600.0,-300.0
671519,1500000.0,360700.0,191200.0,119600.0,-1200.0
671521,880000.0,185200.0,26000.0,204800.0,-600.0
671523,1490000.0,252100.0,261400.0,105900.0,3500.0
671525,1350000.0,308000.0,187200.0,30200.0,1800.0
671527,1240000.0,218500.0,182600.0,178100.0,100.0
671531,1840000.0,318300.0,311300.0,196400.0,600.0
671533,1820000.0,344500.0,298400.0,130500.0,-500.0
671535,2370000.0,203000.0,222500.0,86500.0,-100.0
671537,2130000.0,217500.0,94100.0,250900.0,200.0
671539,1270000.0,417700.0,121000.0,258700.0,0.0
671541,1310000.0,246500.0,168800.0,188600.0,0.0
671543,1050000.0,239600.0,107600.0,76700.0,1000.0
671545,1850000.0,341000.0,293500.0,113500.0,-500.0
671547,1940000.0,312800.0,280400.0,253400.0,-200.0
671549,2590000.0,317100.0,250100.0,170500.0,0.0
671551,2660000.0,356700.0,245900.0,325300.0,4500.0
671553,2140000.0,426300.0,202200.0,193800.0,4800.0
671555,1590000.0,271900.0,197800.0,253300.0,-700.0
671557,1500000.0,320400.0,184600.0,144500.0,3600.0
671559,1750000.0,568600.0,230800.0,233600.0,2500.0
671561,1550000.0,347700.0,179000.0,196200.0,-300.0
671563,1570000.0,295500.0,255400.0,158700.0,0.0
671565,1370000.0,295100.0,237900.0,141100.0,2700.0
671567,1310000.0,284000.0,140300.0,219600.0,2400.0
671569,1420000.0,405700.0,177000.0,144100.0,-400.0
671571,1650000.0,338800.0,206100.0,187300.0,300.0
671573,1380000.0,296000.0,196700.0,44600.0,-100.0
671575,1500000.0,399000.0,185100.0,245800.0,-300.0
671577,1370000.0,351300.0,160600.0,172900.0,-700.0
671579,1320000.0,210800.0,223600.0,85400.0,900.0
671581,1230000.0,362200.0,222200.0,81500.0,-100.0
671583,1210000.0,181900.0,173200.0,145100.0,-100.0
671585,1170000.0,383600.0,186300.0,70700.0,-100.0
671587,1070000.0,324700.0,225000.0,142900.0,-100.0
671589,680000.0,192600.0,99800.0,37000.0,-100.0
671591,1070000.0,287900.0,235200.0,105300.0,-200.0
671593,1140000.0,280500.0,189800.0,121400.0,-400.0
671595,910000.0,219200.0,168700.0,40700.0,-200.0
671597,1170000.0,271600.0,201200.0,117200.0,600.0
671599,1500000.0,304400.0,182700.0,112300.0,-400.0
671601,1770000.0,262100.0,248800.0,104700.0,-200.0
671603,1820000.0,258400.0,279300.0,324500.0,-300.0
671605,1850000.0,249800.0,193100.0,234700.0,22000.0
671607,1920000.0,314000.0,225500.0,239600.0,35300.0
671609,1700000.0,388400.0,212500.0,187400.0,3100.0
671611,1320000.0,235800.0,169300.0,81000.0,-500.0
671613,1160000.0,183600.0,107800.0,114300.0,-500.0
671615,1630000.0,334500.0,192800.0,197200.0,0.0
671617,710000.0,202700.0,36200.0,48000.0,-300.0
671619,2060000.0,266700.0,232500.0,150600.0,5000.0
671621,1670000.0,323600.0,175700.0,69400.0,4500.0
671623,1310000.0,217200.0,210600.0,236500.0,-100.0
671627,1680000.0,454900.0,216500.0,158200.0,0.0
671629,1830000.0,391300.0,287000.0,205700.0,0.0
671631,1780000.0,492000.0,223500.0,186400.0,-300.0
671633,1390000.0,401800.0,119200.0,106500.0,-900.0
671635,1410000.0,350600.0,102500.0,162600.0,5700.0
671637,1530000.0,297800.0,164800.0,30800.0,-200.0
671639,1510000.0,280200.0,207700.0,194500.0,2100.0
671643,1480000.0,279800.0,215700.0,118800.0,-100.0
671645,2160000.0,255900.0,174900.0,110900.0,-300.0
671647,2400000.0,301700.0,291500.0,83900.0,5300.0
671649,1550000.0,193000.0,219700.0,268100.0,8500.0
671651,2120000.0,374300.0,276800.0,287600.0,6200.0
671653,2110000.0,330700.0,268600.0,297000.0,800.0
671655,1480000.0,239800.0,184900.0,216400.0,6300.0
671657,1860000.0,238900.0,216600.0,179900.0,1100.0
671659,2320000.0,440100.0,265100.0,163600.0,4600.0
671661,1780000.0,369600.0,336400.0,92300.0,-100.0
671663,1740000.0,486400.0,219500.0,116800.0,-100.0
671665,1350000.0,383400.0,107600.0,99500.0,-500.0
671667,1290000.0,320700.0,94700.0,164300.0,5300.0
671669,1520000.0,283000.0,172700.0,27200.0,-200.0
671671,1450000.0,247300.0,206700.0,189600.0,2200.0
671675,1470000.0,288500.0,217600.0,119000.0,-100.0
671677,2140000.0,255300.0,178100.0,109800.0,-300.0
671679,2350000.0,284700.0,291100.0,81600.0,5300.0
671681,1530000.0,197400.0,221500.0,269400.0,8500.0
671683,2110000.0,384100.0,278500.0,287900.0,6400.0
671685,2130000.0,346800.0,265100.0,294500.0,1400.0
671687,1520000.0,244700.0,182000.0,211200.0,7500.0
671689,2140000.0,234700.0,214800.0,236800.0,3500.0
671691,2070000.0,285100.0,138100.0,223100.0,5900.0
671693,1480000.0,239400.0,207200.0,95300.0,4300.0
671695,2430000.0,439500.0,243700.0,191200.0,4800.0
671697,2330000.0,269900.0,252300.0,244600.0,1200.0
671699,2370000.0,514100.0,192400.0,218200.0,11300.0
671701,2210000.0,270800.0,137300.0,240500.0,119200.0
671703,1020000.0,155700.0,11100.0,258900.0,339400.0
671705,780000.0,139400.0,9500.0,172600.0,321800.0
671707,310000.0,121700.0,5900.0,2300.0,122100.0
671709,640000.0,96000.0,3000.0,1600.0,511500.0
671711,720000.0,97200.0,18200.0,8000.0,434700.0
671715,2440000.0,235000.0,293000.0,23800.0,6800.0
671719,2350000.0,178400.0,113600.0,145500.0,-1500.0
671721,790000.0,107700.0,27500.0,217100.0,-1400.0
671723,1490000.0,404800.0,252800.0,205400.0,2700.0
671725,1280000.0,272700.0,223300.0,15900.0,2000.0
671727,1680000.0,460800.0,235600.0,148000.0,-300.0
671731,2070000.0,367800.0,262200.0,92700.0,3700.0
671733,2420000.0,434400.0,253000.0,262000.0,5600.0
671735,1730000.0,370000.0,310700.0,150300.0,-500.0
671737,1870000.0,374400.0,233800.0,131100.0,3400.0
671739,2170000.0,377700.0,240400.0,275500.0,3400.0
671741,1600000.0,454200.0,153900.0,261700.0,-400.0
671743,1850000.0,480500.0,171300.0,169300.0,0.0
671745,2080000.0,288900.0,119400.0,28500.0,300.0
671747,1810000.0,383900.0,294200.0,282400.0,-100.0
671751,1830000.0,550100.0,231000.0,140200.0,-300.0
671753,1620000.0,444200.0,155400.0,210400.0,0.0
671755,2370000.0,481300.0,239700.0,185600.0,100.0
671757,2650000.0,537000.0,224900.0,28100.0,-100.0
671759,1600000.0,360300.0,89900.0,180900.0,-100.0
671763,580000.0,221900.0,10000.0,176100.0,-100.0
671765,1530000.0,335400.0,191700.0,79900.0,100.0
671767,1980000.0,308400.0,282200.0,95500.0,4500.0
671771,1520000.0,270100.0,219700.0,208400.0,4500.0
671773,1610000.0,294500.0,209500.0,140900.0,0.0
671775,2290000.0,298200.0,244900.0,137200.0,-300.0
671777,2180000.0,227700.0,186700.0,206300.0,-100.0
671779,940000.0,176700.0,38100.0,238900.0,-200.0
671781,940000.0,157000.0,109700.0,226100.0,-200.0
671783,640000.0,137400.0,46300.0,71100.0,-100.0
671785,730000.0,136300.0,89600.0,132200.0,11400.0
671787,690000.0,148700.0,76500.0,42300.0,11900.0
671789,890000.0,102200.0,178100.0,58400.0,-100.0
671791,1330000.0,63300.0,52100.0,83700.0,0.0
671793,970000.0,216400.0,156200.0,78100.0,-300.0
671795,770000.0,92800.0,61200.0,179600.0,10700.0
671797,740000.0,146300.0,113800.0,40200.0,11700.0
671799,780000.0,118400.0,64100.0,103200.0,14600.0
671801,620000.0,104900.0,80700.0,71700.0,8300.0
671803,720000.0,105900.0,63000.0,151000.0,9200.0
671805,850000.0,144300.0,105400.0,57500.0,500.0
671809,2580000.0,258100.0,333600.0,56100.0,-100.0
671811,2350000.0,259200.0,216100.0,163500.0,0.0
671813,2210000.0,356300.0,127700.0,130100.0,-500.0
671817,1340000.0,288100.0,209700.0,188700.0,-100.0
671819,810000.0,195300.0,93000.0,62500.0,500.0
671821,1290000.0,398100.0,235700.0,139400.0,0.0
671825,1750000.0,425300.0,280300.0,145500.0,-200.0
671827,1540000.0,339700.0,226000.0,91700.0,-500.0
671829,930000.0,184600.0,43500.0,146300.0,-100.0
671833,1170000.0,308000.0,108700.0,16500.0,5300.0
671835,1420000.0,240300.0,172200.0,17800.0,-100.0
671841,1280000.0,277500.0,158600.0,104400.0,600.0
671843,1500000.0,271000.0,268500.0,114700.0,21900.0
671845,1510000.0,282800.0,255900.0,72100.0,41200.0
671849,1600000.0,309800.0,233400.0,176800.0,-200.0
671851,1570000.0,353200.0,214500.0,235300.0,-100.0
671853,900000.0,269700.0,117000.0,77900.0,-100.0
671857,740000.0,193900.0,88700.0,15000.0,-1200.0
671859,1500000.0,373700.0,272800.0,274500.0,0.0
671863,2030000.0,227000.0,279100.0,65700.0,3700.0
671867,1300000.0,249200.0,261000.0,262100.0,-200.0
671871,1480000.0,257400.0,222200.0,257400.0,2900.0
671875,1510000.0,303900.0,274000.0,325000.0,0.0
671879,1970000.0,167400.0,274100.0,67800.0,3100.0
671883,1310000.0,234400.0,265000.0,273300.0,-200.0
671887,1510000.0,265700.0,218000.0,256600.0,2900.0
671891,1500000.0,303800.0,274700.0,321600.0,0.0
671895,1970000.0,173200.0,268400.0,55000.0,3100.0
671899,1370000.0,234500.0,266600.0,273000.0,-300.0
671903,1580000.0,267700.0,216100.0,258700.0,2900.0
671907,1530000.0,300400.0,276200.0,332000.0,0.0
671911,2030000.0,177700.0,275500.0,54300.0,3000.0
671915,1380000.0,233600.0,262700.0,281500.0,-300.0
671919,1600000.0,267200.0,218900.0,258300.0,3100.0
671923,1520000.0,295800.0,282500.0,324800.0,0.0
671927,2020000.0,176100.0,272600.0,60100.0,3200.0
671931,1340000.0,136800.0,183400.0,278400.0,-300.0
671935,1430000.0,189600.0,237900.0,209900.0,1800.0
671939,580000.0,221600.0,118500.0,20100.0,700.0
671947,2170000.0,228000.0,299700.0,127700.0,-800.0
671949,2020000.0,201500.0,271400.0,50900.0,2300.0
671953,1380000.0,239600.0,279300.0,281500.0,-300.0
671955,1040000.0,231200.0,169300.0,32600.0,-100.0
671957,1550000.0,262600.0,242500.0,252100.0,3000.0
671963,2120000.0,191900.0,292600.0,112900.0,-100.0
671965,2010000.0,167000.0,267200.0,44300.0,3100.0
671969,1450000.0,231400.0,271000.0,289400.0,-400.0
671971,1060000.0,238600.0,160600.0,34800.0,-100.0
671973,1650000.0,263700.0,219000.0,253200.0,3100.0
671979,2140000.0,196100.0,299600.0,147700.0,0.0
671981,2000000.0,177900.0,274000.0,50700.0,3100.0
671985,1430000.0,236600.0,270900.0,288500.0,-300.0
671987,1060000.0,247500.0,164300.0,32200.0,-100.0
671995,2040000.0,197400.0,302600.0,114700.0,-100.0
671997,1980000.0,171700.0,266600.0,49200.0,3200.0
